TimeSeries ID,instance/network/sent_bytes_count.gce_instance.ALIGN_RATE.REDUCE_SUM.metric.type="compute.googleapis.com/instance/network/sent_bytes_count" resource.type="gce_instance" resource.labels."instance_id"="987861714045355492" resource.labels."zone"="europe-west4-b" AND resource.labels."project_id"="ddls-owen-gombas".60s.project_id:ddls-owen-gombas.instance_name:instance-20240521-124408
Wed May 22 2024 13:55:00 GMT+0200 (Central European Summer Time),2065.8166666666666
Wed May 22 2024 13:56:00 GMT+0200 (Central European Summer Time),486289.85
Wed May 22 2024 13:57:00 GMT+0200 (Central European Summer Time),3994810.2666666666
Wed May 22 2024 13:58:00 GMT+0200 (Central European Summer Time),4554034.666666667
Wed May 22 2024 13:59:00 GMT+0200 (Central European Summer Time),4265186.383333334
Wed May 22 2024 14:00:00 GMT+0200 (Central European Summer Time),3843053.2
Wed May 22 2024 14:01:00 GMT+0200 (Central European Summer Time),4508037.183333334
Wed May 22 2024 14:02:00 GMT+0200 (Central European Summer Time),4125835.533333333
Wed May 22 2024 14:03:00 GMT+0200 (Central European Summer Time),3574079.1166666667
Wed May 22 2024 14:04:00 GMT+0200 (Central European Summer Time),3805682.8333333335
Wed May 22 2024 14:05:00 GMT+0200 (Central European Summer Time),3930869.6666666665
Wed May 22 2024 14:06:00 GMT+0200 (Central European Summer Time),4450402
Wed May 22 2024 14:07:00 GMT+0200 (Central European Summer Time),3781671.966666667
Wed May 22 2024 14:08:00 GMT+0200 (Central European Summer Time),3673749.15
Wed May 22 2024 14:09:00 GMT+0200 (Central European Summer Time),4533379.016666667
Wed May 22 2024 14:10:00 GMT+0200 (Central European Summer Time),4570028.683333334
Wed May 22 2024 14:11:00 GMT+0200 (Central European Summer Time),4287366.966666667
Wed May 22 2024 14:12:00 GMT+0200 (Central European Summer Time),4426109.533333333
Wed May 22 2024 14:13:00 GMT+0200 (Central European Summer Time),3895095.6
Wed May 22 2024 14:14:00 GMT+0200 (Central European Summer Time),4195882.316666666
Wed May 22 2024 14:15:00 GMT+0200 (Central European Summer Time),3849333.4
Wed May 22 2024 14:16:00 GMT+0200 (Central European Summer Time),3814862.8666666667
Wed May 22 2024 14:17:00 GMT+0200 (Central European Summer Time),3892663.683333333
Wed May 22 2024 14:18:00 GMT+0200 (Central European Summer Time),4151476.0833333335
Wed May 22 2024 14:19:00 GMT+0200 (Central European Summer Time),3848376.25
Wed May 22 2024 14:20:00 GMT+0200 (Central European Summer Time),3836471.3833333333
Wed May 22 2024 14:21:00 GMT+0200 (Central European Summer Time),4077169.966666667
Wed May 22 2024 14:22:00 GMT+0200 (Central European Summer Time),4092507.283333333
Wed May 22 2024 14:23:00 GMT+0200 (Central European Summer Time),4581338.783333333
Wed May 22 2024 14:24:00 GMT+0200 (Central European Summer Time),4489684.633333334
Wed May 22 2024 14:25:00 GMT+0200 (Central European Summer Time),3989368.716666667
Wed May 22 2024 14:26:00 GMT+0200 (Central European Summer Time),4119365.8666666667
Wed May 22 2024 14:27:00 GMT+0200 (Central European Summer Time),3825654.6666666665
Wed May 22 2024 14:28:00 GMT+0200 (Central European Summer Time),3859183.95
Wed May 22 2024 14:29:00 GMT+0200 (Central European Summer Time),3841858.933333333
Wed May 22 2024 14:30:00 GMT+0200 (Central European Summer Time),3989574.3666666667
Wed May 22 2024 14:31:00 GMT+0200 (Central European Summer Time),4415407.416666667
Wed May 22 2024 14:32:00 GMT+0200 (Central European Summer Time),3821785.3333333335
Wed May 22 2024 14:33:00 GMT+0200 (Central European Summer Time),3809250.2666666666
Wed May 22 2024 14:34:00 GMT+0200 (Central European Summer Time),3613475.716666667
Wed May 22 2024 14:35:00 GMT+0200 (Central European Summer Time),4193450.216666667
Wed May 22 2024 14:36:00 GMT+0200 (Central European Summer Time),4337730.016666667
Wed May 22 2024 14:37:00 GMT+0200 (Central European Summer Time),4170249.283333333
Wed May 22 2024 14:38:00 GMT+0200 (Central European Summer Time),3986725.2666666666
Wed May 22 2024 14:39:00 GMT+0200 (Central European Summer Time),4181605.75
Wed May 22 2024 14:40:00 GMT+0200 (Central European Summer Time),4142041.816666667
Wed May 22 2024 14:41:00 GMT+0200 (Central European Summer Time),4009245.1333333333
Wed May 22 2024 14:42:00 GMT+0200 (Central European Summer Time),4585287.933333334
Wed May 22 2024 14:43:00 GMT+0200 (Central European Summer Time),4546940.75
Wed May 22 2024 14:44:00 GMT+0200 (Central European Summer Time),4222383.033333333
Wed May 22 2024 14:45:00 GMT+0200 (Central European Summer Time),3846393.75
Wed May 22 2024 14:46:00 GMT+0200 (Central European Summer Time),3845089.8666666667
Wed May 22 2024 14:47:00 GMT+0200 (Central European Summer Time),3858187.3333333335
Wed May 22 2024 14:48:00 GMT+0200 (Central European Summer Time),4085667.55
Wed May 22 2024 14:49:00 GMT+0200 (Central European Summer Time),4559940.816666666
Wed May 22 2024 14:50:00 GMT+0200 (Central European Summer Time),3850780.9166666665
Wed May 22 2024 14:51:00 GMT+0200 (Central European Summer Time),3776819.4833333334
Wed May 22 2024 14:52:00 GMT+0200 (Central European Summer Time),3582721.4166666665
Wed May 22 2024 14:53:00 GMT+0200 (Central European Summer Time),3901146.15
Wed May 22 2024 14:54:00 GMT+0200 (Central European Summer Time),4187270.85
Wed May 22 2024 14:55:00 GMT+0200 (Central European Summer Time),4214066.316666666
Wed May 22 2024 14:56:00 GMT+0200 (Central European Summer Time),3973392.433333333
Wed May 22 2024 14:57:00 GMT+0200 (Central European Summer Time),4228320.833333333
Wed May 22 2024 14:58:00 GMT+0200 (Central European Summer Time),4219195.333333333
Wed May 22 2024 14:59:00 GMT+0200 (Central European Summer Time),4023050.5833333335
Wed May 22 2024 15:00:00 GMT+0200 (Central European Summer Time),4045540.966666667
Wed May 22 2024 15:01:00 GMT+0200 (Central European Summer Time),4220144.016666667
Wed May 22 2024 15:02:00 GMT+0200 (Central European Summer Time),4284246.05
Wed May 22 2024 15:03:00 GMT+0200 (Central European Summer Time),3981713.2
Wed May 22 2024 15:04:00 GMT+0200 (Central European Summer Time),4215294.05
Wed May 22 2024 15:05:00 GMT+0200 (Central European Summer Time),4179903.1
Wed May 22 2024 15:06:00 GMT+0200 (Central European Summer Time),4068790.5
Wed May 22 2024 15:07:00 GMT+0200 (Central European Summer Time),4413413.35
Wed May 22 2024 15:08:00 GMT+0200 (Central European Summer Time),4522785.2
Wed May 22 2024 15:09:00 GMT+0200 (Central European Summer Time),4232239.2
Wed May 22 2024 15:10:00 GMT+0200 (Central European Summer Time),4137234.3666666667
Wed May 22 2024 15:11:00 GMT+0200 (Central European Summer Time),3525192
Wed May 22 2024 15:12:00 GMT+0200 (Central European Summer Time),3879895.183333333
Wed May 22 2024 15:13:00 GMT+0200 (Central European Summer Time),4110752.0166666666
Wed May 22 2024 15:14:00 GMT+0200 (Central European Summer Time),4000469.933333333
Wed May 22 2024 15:15:00 GMT+0200 (Central European Summer Time),1873492.75
Wed May 22 2024 15:16:00 GMT+0200 (Central European Summer Time),878.45
Wed May 22 2024 15:17:00 GMT+0200 (Central European Summer Time),322.31666666666666
Wed May 22 2024 15:18:00 GMT+0200 (Central European Summer Time),375.6666666666667
Wed May 22 2024 15:19:00 GMT+0200 (Central European Summer Time),31277.45
Wed May 22 2024 15:20:00 GMT+0200 (Central European Summer Time),240492.53333333333
Wed May 22 2024 15:21:00 GMT+0200 (Central European Summer Time),161473.08333333334
Wed May 22 2024 15:22:00 GMT+0200 (Central European Summer Time),337.4166666666667
Wed May 22 2024 15:23:00 GMT+0200 (Central European Summer Time),336.3
Wed May 22 2024 15:24:00 GMT+0200 (Central European Summer Time),314.45
Wed May 22 2024 15:25:00 GMT+0200 (Central European Summer Time),218.81666666666666
Wed May 22 2024 15:26:00 GMT+0200 (Central European Summer Time),332.68333333333334
Wed May 22 2024 15:27:00 GMT+0200 (Central European Summer Time),335.98333333333335
Wed May 22 2024 15:28:00 GMT+0200 (Central European Summer Time),333.06666666666666
Wed May 22 2024 15:29:00 GMT+0200 (Central European Summer Time),336.53333333333336
Wed May 22 2024 15:30:00 GMT+0200 (Central European Summer Time),332.25
Wed May 22 2024 15:31:00 GMT+0200 (Central European Summer Time),328.3666666666667
Wed May 22 2024 15:32:00 GMT+0200 (Central European Summer Time),326.45
Wed May 22 2024 15:33:00 GMT+0200 (Central European Summer Time),394.53333333333336
Wed May 22 2024 15:34:00 GMT+0200 (Central European Summer Time),1350.3666666666666
Wed May 22 2024 15:35:00 GMT+0200 (Central European Summer Time),6453.283333333334
Wed May 22 2024 15:36:00 GMT+0200 (Central European Summer Time),564.2
Wed May 22 2024 15:37:00 GMT+0200 (Central European Summer Time),317.7
Wed May 22 2024 15:38:00 GMT+0200 (Central European Summer Time),335.95
Wed May 22 2024 15:39:00 GMT+0200 (Central European Summer Time),329.8666666666667
Wed May 22 2024 15:40:00 GMT+0200 (Central European Summer Time),226.76666666666668
Wed May 22 2024 15:41:00 GMT+0200 (Central European Summer Time),441.6
Wed May 22 2024 15:42:00 GMT+0200 (Central European Summer Time),1192.75
Wed May 22 2024 15:43:00 GMT+0200 (Central European Summer Time),117585.21666666666
Wed May 22 2024 15:44:00 GMT+0200 (Central European Summer Time),1376589.7
Wed May 22 2024 15:45:00 GMT+0200 (Central European Summer Time),4372160.316666666
