TimeSeries ID,total direction=Write,total direction=Read
Wed May 22 2024 14:18:00 GMT+0200 (Central European Summer Time),47439.21666666667,475.43333333333334
Wed May 22 2024 14:19:00 GMT+0200 (Central European Summer Time),38766.55,2093.3333333333335
Wed May 22 2024 14:20:00 GMT+0200 (Central European Summer Time),39185.28333333333,0
Wed May 22 2024 14:21:00 GMT+0200 (Central European Summer Time),40462.03333333333,0
Wed May 22 2024 14:22:00 GMT+0200 (Central European Summer Time),48773.933333333334,143.76666666666665
Wed May 22 2024 14:23:00 GMT+0200 (Central European Summer Time),43335.71666666667,1016.7666666666667
Wed May 22 2024 14:24:00 GMT+0200 (Central European Summer Time),40959.25,0
Wed May 22 2024 14:25:00 GMT+0200 (Central European Summer Time),41315.15,270.65
Wed May 22 2024 14:26:00 GMT+0200 (Central European Summer Time),38159.76666666667,1913.8833333333332
Wed May 22 2024 14:27:00 GMT+0200 (Central European Summer Time),45874.98333333334,0
Wed May 22 2024 14:28:00 GMT+0200 (Central European Summer Time),44961.816666666666,0
Wed May 22 2024 14:29:00 GMT+0200 (Central European Summer Time),38992.73333333333,152.23333333333332
Wed May 22 2024 14:30:00 GMT+0200 (Central European Summer Time),41836.01666666666,1076.5666666666666
Wed May 22 2024 14:31:00 GMT+0200 (Central European Summer Time),38154.333333333336,0
Wed May 22 2024 14:32:00 GMT+0200 (Central European Summer Time),43358.799999999996,0
Wed May 22 2024 14:33:00 GMT+0200 (Central European Summer Time),42804.03333333333,0
Wed May 22 2024 14:34:00 GMT+0200 (Central European Summer Time),41272.73333333334,0
Wed May 22 2024 14:35:00 GMT+0200 (Central European Summer Time),38194.96666666667,0
Wed May 22 2024 14:36:00 GMT+0200 (Central European Summer Time),44109.75,0
Wed May 22 2024 14:37:00 GMT+0200 (Central European Summer Time),37325.566666666666,0
Wed May 22 2024 14:38:00 GMT+0200 (Central European Summer Time),43748.21666666667,0
Wed May 22 2024 14:39:00 GMT+0200 (Central European Summer Time),44248.950000000004,0
Wed May 22 2024 14:40:00 GMT+0200 (Central European Summer Time),35846.183333333334,0
Wed May 22 2024 14:41:00 GMT+0200 (Central European Summer Time),44269.8,0
Wed May 22 2024 14:42:00 GMT+0200 (Central European Summer Time),45735.95,16.916666666666668
Wed May 22 2024 14:43:00 GMT+0200 (Central European Summer Time),47692.333333333336,119.61666666666666
Wed May 22 2024 14:44:00 GMT+0200 (Central European Summer Time),47222.333333333336,135.33333333333334
Wed May 22 2024 14:45:00 GMT+0200 (Central European Summer Time),40789.316666666666,956.9333333333333
Wed May 22 2024 14:46:00 GMT+0200 (Central European Summer Time),36253.5,0
Wed May 22 2024 14:47:00 GMT+0200 (Central European Summer Time),51737.28333333333,0
Wed May 22 2024 14:48:00 GMT+0200 (Central European Summer Time),38499.38333333333,0
Wed May 22 2024 14:49:00 GMT+0200 (Central European Summer Time),41382.666666666664,0
Wed May 22 2024 14:50:00 GMT+0200 (Central European Summer Time),43700.8,0
Wed May 22 2024 14:51:00 GMT+0200 (Central European Summer Time),36920.01666666666,0
Wed May 22 2024 14:52:00 GMT+0200 (Central European Summer Time),46616.2,0
Wed May 22 2024 14:53:00 GMT+0200 (Central European Summer Time),48283.566666666666,0
Wed May 22 2024 14:54:00 GMT+0200 (Central European Summer Time),52085.23333333333,0
Wed May 22 2024 14:55:00 GMT+0200 (Central European Summer Time),40913.65,0
Wed May 22 2024 14:56:00 GMT+0200 (Central European Summer Time),44276.433333333334,0
Wed May 22 2024 14:57:00 GMT+0200 (Central European Summer Time),46159.683333333334,0
Wed May 22 2024 14:58:00 GMT+0200 (Central European Summer Time),43886.683333333334,76.11666666666666
Wed May 22 2024 14:59:00 GMT+0200 (Central European Summer Time),44364.13333333333,538.2833333333333
Wed May 22 2024 15:00:00 GMT+0200 (Central European Summer Time),45138.25,0
Wed May 22 2024 15:01:00 GMT+0200 (Central European Summer Time),48216.51666666667,0
Wed May 22 2024 15:02:00 GMT+0200 (Central European Summer Time),50583.1,0
Wed May 22 2024 15:03:00 GMT+0200 (Central European Summer Time),38431.05,0
Wed May 22 2024 15:04:00 GMT+0200 (Central European Summer Time),35896.166666666664,0
Wed May 22 2024 15:05:00 GMT+0200 (Central European Summer Time),45422.9,0
Wed May 22 2024 15:06:00 GMT+0200 (Central European Summer Time),45090.46666666667,101.48333333333333
Wed May 22 2024 15:07:00 GMT+0200 (Central European Summer Time),45671.9,717.7166666666667
Wed May 22 2024 15:08:00 GMT+0200 (Central European Summer Time),50153.35,0
Wed May 22 2024 15:09:00 GMT+0200 (Central European Summer Time),40358.13333333333,42.28333333333333
Wed May 22 2024 15:10:00 GMT+0200 (Central European Summer Time),37796.35,299.05
Wed May 22 2024 15:11:00 GMT+0200 (Central European Summer Time),42279.86666666666,0
Wed May 22 2024 15:12:00 GMT+0200 (Central European Summer Time),38063.03333333333,0
Wed May 22 2024 15:13:00 GMT+0200 (Central European Summer Time),41943.933333333334,0
Wed May 22 2024 15:14:00 GMT+0200 (Central European Summer Time),73997.51666666666,104805.65
Wed May 22 2024 15:15:00 GMT+0200 (Central European Summer Time),237517.35,741154.8833333333
Wed May 22 2024 15:16:00 GMT+0200 (Central European Summer Time),40978.41666666667,0
Wed May 22 2024 15:17:00 GMT+0200 (Central European Summer Time),33302.05,0
Wed May 22 2024 15:18:00 GMT+0200 (Central European Summer Time),34523.083333333336,0
Wed May 22 2024 15:19:00 GMT+0200 (Central European Summer Time),24369.95,0
Wed May 22 2024 15:20:00 GMT+0200 (Central European Summer Time),30639.066666666666,0
Wed May 22 2024 15:21:00 GMT+0200 (Central European Summer Time),21418.216666666667,0
Wed May 22 2024 15:22:00 GMT+0200 (Central European Summer Time),29101.899999999998,0
Wed May 22 2024 15:23:00 GMT+0200 (Central European Summer Time),32906.76666666666,0
Wed May 22 2024 15:24:00 GMT+0200 (Central European Summer Time),31530.166666666668,0
Wed May 22 2024 15:25:00 GMT+0200 (Central European Summer Time),31914.7,0
Wed May 22 2024 15:26:00 GMT+0200 (Central European Summer Time),31168.266666666666,0
