epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
27,1716802867.033341,1716802867.1749609,1716802867.132282,1716802867.16243,1716802867.034295,1716802867.132278,1716802867.16243,1716802867.1749592,,,,,,,,,,0.5606524348258972,2.5332183837890625,0.1171875,0.234375
28,1716802867.175076,1716802867.317539,1716802867.272897,1716802867.3039858,1716802867.176219,1716802867.272894,1716802867.3039858,1716802867.317538,,,,,,,,,,0.29368337988853455,2.5332183837890625,0.1171875,0.234375
29,1716802867.3176079,1716802867.462076,1716802867.418195,1716802867.449239,1716802867.3187509,1716802867.418192,1716802867.449239,1716802867.462076,,,,,,,,,,0.7904481887817383,2.5332183837890625,0.1171875,0.234375
30,1716802867.4621341,1716802867.60423,1716802867.56113,1716802867.591226,1716802867.4631958,1716802867.561127,1716802867.591226,1716802867.6042292,,,,,,,,,,0.45776841044425964,2.5332183837890625,0.1171875,0.234375
31,1716802867.6042938,1716802867.747013,1716802867.703477,1716802867.733504,1716802867.605303,1716802867.7034738,1716802867.733504,1716802867.7470121,,,,,,,,,,0.4380720257759094,2.5332183837890625,0.1171875,0.234375
32,1716802867.7470741,1716802867.8901849,1716802867.844307,1716802867.876095,1716802867.748241,1716802867.8443031,1716802867.876095,1716802867.890184,,,,,,,,,,0.47002625465393066,2.5332183837890625,0.1171875,0.234375
33,1716802867.890292,1716802868.0377119,1716802867.985303,1716802868.023288,1716802867.891242,1716802867.9852989,1716802868.023288,1716802868.0377102,,,,,,,,,,0.5490669012069702,2.5332183837890625,0.1171875,0.234375
34,1716802868.037787,1716802868.1826482,1716802868.139053,1716802868.169184,1716802868.0390851,1716802868.13905,1716802868.169184,1716802868.182647,,,,,,,,,,0.475756973028183,2.5332183837890625,0.1171875,0.234375
35,1716802868.182742,1716802868.329055,1716802868.2853591,1716802868.31604,1716802868.1837509,1716802868.285356,1716802868.31604,1716802868.3290539,,,,,,,,,,0.3382608890533447,2.5332183837890625,0.1171875,0.234375
36,1716802868.329164,1716802868.4677608,1716802868.4236228,1716802868.454338,1716802868.330155,1716802868.423619,1716802868.454338,1716802868.46776,,,,,,,,,,0.5901197195053101,2.5332183837890625,0.1171875,0.234375
37,1716802868.467895,1716802868.6082501,1716802868.565391,1716802868.594717,1716802868.468988,1716802868.565387,1716802868.594717,1716802868.6082492,,,,,,,,,,0.4899587631225586,2.5332183837890625,0.1171875,0.234375
38,1716802868.608366,1716802868.753443,1716802868.7100348,1716802868.740384,1716802868.609316,1716802868.710032,1716802868.740384,1716802868.753442,,,,,,,,,,0.37261807918548584,2.5332183837890625,0.1171875,0.234375
39,1716802868.753559,1716802868.898873,1716802868.85409,1716802868.884683,1716802868.754596,1716802868.854086,1716802868.884683,1716802868.898873,,,,,,,,,,0.3579692244529724,2.5332183837890625,0.1171875,0.234375
40,1716802868.898933,1716802869.040926,1716802868.9966998,1716802869.0274718,1716802868.899828,1716802868.996696,1716802869.0274718,1716802869.040926,,,,,,,,,,0.3236548900604248,2.5332183837890625,0.1171875,0.234375
41,1716802869.0409868,1716802869.193963,1716802869.148101,1716802869.179518,1716802869.0420952,1716802869.148095,1716802869.179518,1716802869.193962,,,,,,,,,,0.40264949202537537,2.5332183837890625,0.1171875,0.234375
42,1716802869.194071,1716802869.3421571,1716802869.299606,1716802869.327756,1716802869.195025,1716802869.299602,1716802869.327756,1716802869.342155,,,,,,,,,,0.33030593395233154,2.5332183837890625,0.1171875,0.234375
43,1716802869.342283,1716802869.535369,1716802869.4473898,1716802869.519317,1716802869.3433568,1716802869.447385,1716802869.519317,1716802869.535368,,,,,,,,,,0.24957948923110962,2.5332183837890625,0.1171875,0.234375
44,1716802869.535445,1716802869.6890292,1716802869.645587,1716802869.67602,1716802869.536685,1716802869.6455839,1716802869.67602,1716802869.689027,,,,,,,,,,0.1920125037431717,2.5332183837890625,0.1171875,0.234375
45,1716802869.689143,1716802869.843883,1716802869.796324,1716802869.830273,1716802869.690112,1716802869.79632,1716802869.830273,1716802869.843882,,,,,,,,,,0.21920359134674072,2.5332183837890625,0.1171875,0.234375
46,1716802869.844002,1716802869.997257,1716802869.949593,1716802869.984193,1716802869.844981,1716802869.94959,1716802869.984193,1716802869.997256,,,,,,,,,,0.258963942527771,2.5332183837890625,0.1171875,0.234375
47,1716802869.997325,1716802870.159592,1716802870.113017,1716802870.143332,1716802869.99841,1716802870.113013,1716802870.143332,1716802870.15959,,,,,,,,,,0.7076260447502136,2.5332183837890625,0.1171875,0.234375
48,1716802870.159702,1716802870.3107672,1716802870.269975,1716802870.298146,1716802870.160686,1716802870.269971,1716802870.298146,1716802870.310766,,,,,,,,,,0.25864383578300476,2.5332183837890625,0.1171875,0.234375
49,1716802870.3108768,1716802870.467996,1716802870.422876,1716802870.4533892,1716802870.311817,1716802870.422872,1716802870.4533901,1716802870.467995,,,,,,,,,,0.3772179186344147,2.5332183837890625,0.1171875,0.234375
50,1716802870.468073,1716802870.629428,1716802870.5846138,1716802870.6150038,1716802870.469126,1716802870.584608,1716802870.6150038,1716802870.629427,,,,,,,,,,0.29901817440986633,2.5332183837890625,0.1171875,0.234375
51,1716802870.629496,1716802870.79216,1716802870.744013,1716802870.7764711,1716802870.630562,1716802870.744009,1716802870.7764711,1716802870.79216,,,,,,,,,,0.2327961027622223,2.5332183837890625,0.1171875,0.234375
52,1716802870.792237,1716802870.991195,1716802870.928374,1716802870.9758542,1716802870.793202,1716802870.92837,1716802870.9758542,1716802870.991194,,,,,,,,,,0.30102643370628357,2.5332183837890625,0.1171875,0.234375
53,1716802870.991301,1716802871.157894,1716802871.1140401,1716802871.144341,1716802870.9924,1716802871.114036,1716802871.144342,1716802871.1578932,,,,,,,,,,0.4179556667804718,2.5332183837890625,0.1171875,0.234375
54,1716802871.157962,1716802871.3137522,1716802871.270122,1716802871.3020039,1716802871.1593301,1716802871.270118,1716802871.3020039,1716802871.313751,,,,,,,,,,0.27124831080436707,2.5332183837890625,0.1171875,0.234375
55,1716802871.313824,1716802871.4624472,1716802871.4211268,1716802871.450441,1716802871.3147972,1716802871.421123,1716802871.450441,1716802871.462445,,,,,,,,,,0.25725695490837097,2.5332183837890625,0.1171875,0.234375
56,1716802871.462559,1716802871.599586,1716802871.558291,1716802871.585063,1716802871.4635751,1716802871.5582879,1716802871.585063,1716802871.599585,,,,,,,,,,0.1697327345609665,2.5332183837890625,0.1171875,0.234375
57,1716802871.599639,1716802871.75811,1716802871.714514,1716802871.745253,1716802871.600647,1716802871.71451,1716802871.745253,1716802871.7581089,,,,,,,,,,0.20795100927352905,2.5332183837890625,0.1171875,0.234375
58,1716802871.758219,1716802871.9001422,1716802871.861256,1716802871.8877451,1716802871.7592058,1716802871.861252,1716802871.8877451,1716802871.900141,,,,,,,,,,0.25096485018730164,2.5332183837890625,0.1171875,0.234375
59,1716802871.900216,1716802872.041574,1716802872.002679,1716802872.029463,1716802871.9012449,1716802872.002675,1716802872.029463,1716802872.041573,,,,,,,,,,0.41351938247680664,2.5332183837890625,0.1171875,0.234375
60,1716802872.041696,1716802872.1938229,1716802872.1550689,1716802872.182065,1716802872.0426922,1716802872.155066,1716802872.182065,1716802872.193822,,,,,,,,,,0.3908344507217407,2.5332183837890625,0.1171875,0.234375
61,1716802872.1938891,1716802872.334954,1716802872.294604,1716802872.32238,1716802872.194889,1716802872.294601,1716802872.32238,1716802872.3349519,,,,,,,,,,0.2376275211572647,2.5332183837890625,0.1171875,0.234375
62,1716802872.335077,1716802872.479428,1716802872.437688,1716802872.466452,1716802872.336093,1716802872.437684,1716802872.466452,1716802872.479427,,,,,,,,,,0.3540913760662079,2.5332183837890625,0.1171875,0.234375
63,1716802872.479497,1716802872.6548648,1716802872.612254,1716802872.642495,1716802872.4805279,1716802872.6122508,1716802872.642495,1716802872.654863,,,,,,,,,,0.17168253660202026,2.5332183837890625,0.1171875,0.234375
64,1716802872.6549802,1716802872.785822,1716802872.746387,1716802872.774435,1716802872.655941,1716802872.746384,1716802872.774436,1716802872.785821,,,,,,,,,,0.3222576975822449,2.5332183837890625,0.1171875,0.234375
65,1716802872.7858932,1716802872.926037,1716802872.8860302,1716802872.9136791,1716802872.7868822,1716802872.886026,1716802872.9136791,1716802872.926036,,,,,,,,,,0.13580620288848877,2.5332183837890625,0.1171875,0.234375
66,1716802872.926093,1716802873.063105,1716802873.023366,1716802873.051053,1716802872.927099,1716802873.0233622,1716802873.051053,1716802873.063105,,,,,,,,,,0.3423832058906555,2.5332183837890625,0.1171875,0.234375
67,1716802873.063175,1716802873.202732,1716802873.162743,1716802873.190322,1716802873.064251,1716802873.162739,1716802873.190322,1716802873.202731,,,,,,,,,,0.6648047566413879,2.5332183837890625,0.1171875,0.234375
68,1716802873.2028039,1716802873.337966,1716802873.2958841,1716802873.325807,1716802873.203861,1716802873.2958798,1716802873.325807,1716802873.337966,,,,,,,,,,0.76287442445755,2.5332183837890625,0.1171875,0.234375
69,1716802873.338038,1716802873.47404,1716802873.434491,1716802873.461257,1716802873.339086,1716802873.434487,1716802873.461257,1716802873.474039,,,,,,,,,,0.6181416511535645,2.5332183837890625,0.1171875,0.234375
70,1716802873.474112,1716802873.613172,1716802873.5706098,1716802873.601109,1716802873.4751182,1716802873.570606,1716802873.601109,1716802873.6131709,,,,,,,,,,0.1876552551984787,2.5332183837890625,0.1171875,0.234375
71,1716802873.61326,1716802873.745931,1716802873.707268,1716802873.7340858,1716802873.614149,1716802873.7072651,1716802873.7340858,1716802873.74593,,,,,,,,,,0.1297970712184906,2.5332183837890625,0.1171875,0.234375
72,1716802873.7460039,1716802873.88264,1716802873.842196,1716802873.87043,1716802873.7469928,1716802873.842193,1716802873.87043,1716802873.8826392,,,,,,,,,,0.6387293338775635,2.5332183837890625,0.1171875,0.234375
73,1716802873.882748,1716802874.020758,1716802873.979448,1716802874.009494,1716802873.883668,1716802873.979444,1716802874.009495,1716802874.020758,,,,,,,,,,0.27085763216018677,2.5332183837890625,0.1171875,0.234375
74,1716802874.0208771,1716802874.161311,1716802874.113982,1716802874.145237,1716802874.021879,1716802874.113975,1716802874.145237,1716802874.16131,,,,,,,,,,0.05734676867723465,2.5332183837890625,0.1171875,0.234375
75,1716802874.1614301,1716802874.310666,1716802874.26985,1716802874.297869,1716802874.162404,1716802874.2698472,1716802874.297869,1716802874.310666,,,,,,,,,,0.4021347463130951,2.5332183837890625,0.1171875,0.234375
76,1716802874.310731,1716802874.449216,1716802874.4088929,1716802874.4363809,1716802874.311641,1716802874.408889,1716802874.4363809,1716802874.449214,,,,,,,,,,0.21051672101020813,2.5332183837890625,0.1171875,0.234375
77,1716802874.449326,1716802874.5821,1716802874.5425658,1716802874.569234,1716802874.450258,1716802874.542563,1716802874.569234,1716802874.582099,,,,,,,,,,2.3174848556518555,2.5332183837890625,0.1171875,0.234375
78,1716802874.582209,1716802874.7251341,1716802874.684324,1716802874.712302,1716802874.5832598,1716802874.68432,1716802874.712302,1716802874.725133,,,,,,,,,,1.634620189666748,2.5332183837890625,0.1171875,0.234375
79,1716802874.7251909,1716802874.861234,1716802874.821121,1716802874.8489332,1716802874.726176,1716802874.821117,1716802874.8489332,1716802874.861234,,,,,,,,,,0.06616182625293732,2.5332183837890625,0.1171875,0.234375
80,1716802874.8613088,1716802874.994268,1716802874.954978,1716802874.981935,1716802874.8623629,1716802874.954973,1716802874.981935,1716802874.994267,,,,,,,,,,0.2525676190853119,2.5332183837890625,0.1171875,0.234375
81,1716802874.994375,1716802875.1629288,1716802875.124807,1716802875.150964,1716802874.995612,1716802875.124803,1716802875.150964,1716802875.162928,,,,,,,,,,0.4999406337738037,2.5332183837890625,0.1171875,0.234375
82,1716802875.163038,1716802875.293355,1716802875.254125,1716802875.281316,1716802875.164049,1716802875.254121,1716802875.2813172,1716802875.293355,,,,,,,,,,0.42035797238349915,2.5332183837890625,0.1171875,0.234375
83,1716802875.2934248,1716802875.427958,1716802875.389505,1716802875.417685,1716802875.29444,1716802875.3895009,1716802875.417685,1716802875.427957,,,,,,,,,,1.09579598903656,2.5332183837890625,0.1171875,0.234375
84,1716802875.42803,1716802875.563336,1716802875.5254452,1716802875.551999,1716802875.428982,1716802875.5254421,1716802875.552,1716802875.563335,,,,,,,,,,0.46624207496643066,2.5332183837890625,0.1171875,0.234375
85,1716802875.5634089,1716802875.699326,1716802875.659717,1716802875.6866171,1716802875.56442,1716802875.659714,1716802875.6866171,1716802875.699324,,,,,,,,,,0.6066579222679138,2.5332183837890625,0.1171875,0.234375
86,1716802875.699425,1716802875.8359108,1716802875.7958279,1716802875.8234072,1716802875.700364,1716802875.795824,1716802875.8234072,1716802875.8359108,,,,,,,,,,0.1352936178445816,2.5332183837890625,0.1171875,0.234375
87,1716802875.8359838,1716802875.978903,1716802875.930746,1716802875.965416,1716802875.837009,1716802875.930742,1716802875.965416,1716802875.978902,,,,,,,,,,1.2474116086959839,2.5332183837890625,0.1171875,0.234375
88,1716802875.9789681,1716802876.123677,1716802876.084377,1716802876.111833,1716802875.979903,1716802876.084374,1716802876.111833,1716802876.1236758,,,,,,,,,,0.9706381559371948,2.5332183837890625,0.1171875,0.234375
89,1716802876.123741,1716802876.270379,1716802876.2295911,1716802876.25897,1716802876.124751,1716802876.2295868,1716802876.25897,1716802876.2703779,,,,,,,,,,0.27509066462516785,2.5332183837890625,0.1171875,0.234375
90,1716802876.270472,1716802876.4083872,1716802876.3682282,1716802876.3959,1716802876.271483,1716802876.368225,1716802876.395901,1716802876.4083872,,,,,,,,,,0.4161772131919861,2.5332183837890625,0.1171875,0.234375
91,1716802876.408447,1716802876.540475,1716802876.5003479,1716802876.527476,1716802876.4095948,1716802876.500344,1716802876.527476,1716802876.5404742,,,,,,,,,,0.3825976252555847,2.5332183837890625,0.1171875,0.234375
92,1716802876.5405629,1716802876.681062,1716802876.638776,1716802876.669193,1716802876.541609,1716802876.638769,1716802876.669193,1716802876.681061,,,,,,,,,,1.0608742237091064,2.5332183837890625,0.1171875,0.234375
93,1716802876.6811788,1716802876.814773,1716802876.775091,1716802876.802864,1716802876.682213,1716802876.775088,1716802876.802864,1716802876.814772,,,,,,,,,,0.5457263588905334,2.5332183837890625,0.1171875,0.234375
94,1716802876.81484,1716802876.951024,1716802876.9122849,1716802876.9392262,1716802876.815951,1716802876.912281,1716802876.9392269,1716802876.951023,,,,,,,,,,1.0588226318359375,2.5332183837890625,0.1171875,0.234375
95,1716802876.951094,1716802877.083829,1716802877.0441751,1716802877.0707252,1716802876.952159,1716802877.044171,1716802877.0707252,1716802877.083828,,,,,,,,,,0.8755971789360046,2.5332183837890625,0.1171875,0.234375
96,1716802877.0839,1716802877.2204711,1716802877.1806111,1716802877.208111,1716802877.08493,1716802877.180608,1716802877.208111,1716802877.22047,,,,,,,,,,0.7119072675704956,2.5332183837890625,0.1171875,0.234375
97,1716802877.220536,1716802877.3545558,1716802877.315677,1716802877.343004,1716802877.221555,1716802877.315674,1716802877.343004,1716802877.354555,,,,,,,,,,0.3066149353981018,2.5332183837890625,0.1171875,0.234375
98,1716802877.354629,1716802877.492963,1716802877.452987,1716802877.4799528,1716802877.355726,1716802877.452984,1716802877.4799528,1716802877.492961,,,,,,,,,,0.6754264831542969,2.5332183837890625,0.1171875,0.234375
99,1716802877.493076,1716802877.6255832,1716802877.58592,1716802877.612442,1716802877.4940429,1716802877.585917,1716802877.612442,1716802877.625581,,,,,,,,,,0.604512631893158,2.5332183837890625,0.1171875,0.234375
100,1716802877.6256971,1716802877.765957,1716802877.725499,1716802877.7530031,1716802877.626697,1716802877.725495,1716802877.753004,1716802877.7659562,,,,,,,,,,0.8708693385124207,2.5332183837890625,0.1171875,0.234375
101,1716802877.766023,1716802877.897676,1716802877.859149,1716802877.884886,1716802877.76701,1716802877.859145,1716802877.884886,1716802877.897675,,,,,,,,,,0.6332972645759583,2.5332183837890625,0.1171875,0.234375
102,1716802877.8977358,1716802878.041908,1716802877.993727,1716802878.0305002,1716802877.898747,1716802877.993723,1716802878.0305011,1716802878.0419068,,,,,,,,,,0.9375925660133362,2.5332183837890625,0.1171875,0.234375
103,1716802878.0419729,1716802878.178619,1716802878.1379468,1716802878.166773,1716802878.042971,1716802878.137943,1716802878.166773,1716802878.178619,,,,,,,,,,0.796360194683075,2.5332183837890625,0.1171875,0.234375
104,1716802878.178674,1716802878.3223522,1716802878.282918,1716802878.310006,1716802878.179681,1716802878.282915,1716802878.310006,1716802878.3223512,,,,,,,,,,1.0382492542266846,2.5332183837890625,0.1171875,0.234375
105,1716802878.322408,1716802878.458036,1716802878.417266,1716802878.445523,1716802878.323359,1716802878.417262,1716802878.445523,1716802878.458035,,,,,,,,,,2.033641815185547,2.5332183837890625,0.1171875,0.234375
106,1716802878.458097,1716802878.59727,1716802878.557,1716802878.584668,1716802878.4591181,1716802878.556997,1716802878.584668,1716802878.597269,,,,,,,,,,1.2170937061309814,2.5332183837890625,0.1171875,0.234375
107,1716802878.597398,1716802878.734058,1716802878.693459,1716802878.720577,1716802878.598381,1716802878.693456,1716802878.720577,1716802878.734057,,,,,,,,,,0.9409722089767456,2.5332183837890625,0.1171875,0.234375
108,1716802878.734129,1716802878.872471,1716802878.831373,1716802878.860733,1716802878.7352462,1716802878.8313699,1716802878.860733,1716802878.87247,,,,,,,,,,0.7392748594284058,2.5332183837890625,0.1171875,0.234375
109,1716802878.872571,1716802879.0154948,1716802878.9760761,1716802879.003036,1716802878.873556,1716802878.9760718,1716802879.003037,1716802879.0154939,,,,,,,,,,0.968256950378418,2.5332183837890625,0.1171875,0.234375
110,1716802879.015556,1716802879.151958,1716802879.109903,1716802879.13986,1716802879.016984,1716802879.109899,1716802879.139861,1716802879.151957,,,,,,,,,,0.7801902294158936,2.5332183837890625,0.1171875,0.234375
111,1716802879.152056,1716802879.2882519,1716802879.2482328,1716802879.2765849,1716802879.1530392,1716802879.24823,1716802879.276586,1716802879.288251,,,,,,,,,,0.7020278573036194,2.5332183837890625,0.1171875,0.234375
112,1716802879.288317,1716802879.423481,1716802879.383488,1716802879.410068,1716802879.289314,1716802879.383484,1716802879.410068,1716802879.42348,,,,,,,,,,0.7685447931289673,2.5332183837890625,0.1171875,0.234375
113,1716802879.423722,1716802879.5989661,1716802879.521549,1716802879.5876632,1716802879.4247522,1716802879.521545,1716802879.5876632,1716802879.5989661,,,,,,,,,,1.021683692932129,2.5332183837890625,0.1171875,0.234375
114,1716802879.599034,1716802879.735446,1716802879.694649,1716802879.7237508,1716802879.599987,1716802879.694645,1716802879.7237508,1716802879.735446,,,,,,,,,,0.862829327583313,2.5332183837890625,0.1171875,0.234375
115,1716802879.735502,1716802879.8699799,1716802879.8320231,1716802879.858197,1716802879.736432,1716802879.8320189,1716802879.858197,1716802879.8699799,,,,,,,,,,0.9060553312301636,2.5332183837890625,0.1171875,0.234375
116,1716802879.87012,1716802880.0099971,1716802879.970006,1716802879.9977028,1716802879.871225,1716802879.970002,1716802879.997704,1716802880.009996,,,,,,,,,,0.45952874422073364,2.5332183837890625,0.1171875,0.234375
117,1716802880.0100749,1716802880.1457841,1716802880.104643,1716802880.133795,1716802880.011212,1716802880.10464,1716802880.133795,1716802880.145783,,,,,,,,,,0.5359123349189758,2.5332183837890625,0.1171875,0.234375
118,1716802880.145848,1716802880.279039,1716802880.240524,1716802880.266432,1716802880.1469052,1716802880.240521,1716802880.266432,1716802880.279038,,,,,,,,,,0.3777221143245697,2.5332183837890625,0.1171875,0.234375
119,1716802880.279156,1716802880.4197419,1716802880.380596,1716802880.4077141,1716802880.280283,1716802880.3805928,1716802880.4077141,1716802880.419741,,,,,,,,,,0.33514702320098877,2.5332183837890625,0.1171875,0.234375
120,1716802880.4198148,1716802880.559702,1716802880.520385,1716802880.547084,1716802880.420809,1716802880.520381,1716802880.547084,1716802880.559702,,,,,,,,,,0.8503394722938538,2.5332183837890625,0.1171875,0.234375
121,1716802880.559764,1716802880.694658,1716802880.656418,1716802880.682672,1716802880.560735,1716802880.656414,1716802880.682672,1716802880.694657,,,,,,,,,,1.6069910526275635,2.5332183837890625,0.1171875,0.234375
122,1716802880.69473,1716802880.8276129,1716802880.788474,1716802880.8155909,1716802880.695727,1716802880.788471,1716802880.8155909,1716802880.8276129,,,,,,,,,,1.093187689781189,2.5332183837890625,0.1171875,0.234375
123,1716802880.8276632,1716802880.96525,1716802880.922199,1716802880.951173,1716802880.8286169,1716802880.922196,1716802880.9511738,1716802880.965249,,,,,,,,,,1.4434020519256592,2.5332183837890625,0.1171875,0.234375
124,1716802880.965355,1716802881.102636,1716802881.0611122,1716802881.0900779,1716802880.966325,1716802881.0611079,1716802881.0900779,1716802881.102636,,,,,,,,,,1.0608437061309814,2.5332183837890625,0.1171875,0.234375
125,1716802881.102704,1716802881.2397382,1716802881.198855,1716802881.22643,1716802881.103812,1716802881.198851,1716802881.22643,1716802881.239737,,,,,,,,,,0.34227901697158813,2.5332183837890625,0.1171875,0.234375
126,1716802881.239831,1716802881.371934,1716802881.332906,1716802881.360262,1716802881.240747,1716802881.332902,1716802881.360262,1716802881.371933,,,,,,,,,,0.4695127010345459,2.5332183837890625,0.1171875,0.234375
127,1716802881.372048,1716802881.5103612,1716802881.4694211,1716802881.496974,1716802881.373086,1716802881.4694169,1716802881.496974,1716802881.51036,,,,,,,,,,0.4809417128562927,2.5332183837890625,0.1171875,0.234375
128,1716802881.5104299,1716802881.650939,1716802881.6089642,1716802881.6381729,1716802881.511428,1716802881.608961,1716802881.6381729,1716802881.650938,,,,,,,,,,0.6927400827407837,2.5332183837890625,0.1171875,0.234375
