TimeSeries ID,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_NONE.metric.type="compute.googleapis.com/instance/cpu/utilization" resource.type="gce_instance" resource.labels."instance_id"="987861714045355492" resource.labels."zone"="europe-west4-b" AND resource.labels."project_id"="ddls-owen-gombas".60s.instance_id:987861714045355492.project_id:ddls-owen-gombas.zone:europe-west4-b.instance_name:instance-20240521-124408
Wed May 22 2024 19:00:00 GMT+0200 (Central European Summer Time),0.23200477006386488
Wed May 22 2024 19:01:00 GMT+0200 (Central European Summer Time),0.21246794612097422
Wed May 22 2024 19:02:00 GMT+0200 (Central European Summer Time),0.3294931096785831
Wed May 22 2024 19:03:00 GMT+0200 (Central European Summer Time),0.2030285143269604
Wed May 22 2024 19:04:00 GMT+0200 (Central European Summer Time),0.04967372423444658
Wed May 22 2024 19:05:00 GMT+0200 (Central European Summer Time),0.05144603207187023
Wed May 22 2024 19:06:00 GMT+0200 (Central European Summer Time),0.04863833632485921
Wed May 22 2024 19:07:00 GMT+0200 (Central European Summer Time),0.04994808365962626
Wed May 22 2024 19:08:00 GMT+0200 (Central European Summer Time),0.05026267984501374
Wed May 22 2024 19:09:00 GMT+0200 (Central European Summer Time),0.049378868430797716
Wed May 22 2024 19:10:00 GMT+0200 (Central European Summer Time),0.050261539980397174
Wed May 22 2024 19:11:00 GMT+0200 (Central European Summer Time),0.0481689148450755
Wed May 22 2024 19:12:00 GMT+0200 (Central European Summer Time),0.04927909631663094
Wed May 22 2024 19:13:00 GMT+0200 (Central European Summer Time),0.07104923080787937
Wed May 22 2024 19:14:00 GMT+0200 (Central European Summer Time),0.19596465146087969
Wed May 22 2024 19:15:00 GMT+0200 (Central European Summer Time),0.2731710152406966
Wed May 22 2024 19:16:00 GMT+0200 (Central European Summer Time),0.008869677149489993
Wed May 22 2024 19:17:00 GMT+0200 (Central European Summer Time),0.030244189964522168
Wed May 22 2024 19:18:00 GMT+0200 (Central European Summer Time),0.06825572043456228
